device_id,ts,seq,rssi,reading,val
C000131,1656437401,3216,-66,hum,62.5
C000131,1656438301,3217,-66,temp,16.4
C000131,1656438301,3217,-66,co2,407
C000131,1656438301,3217,-66,hum,62.6
C000131,1656439201,3218,-67,temp,16.4
C000131,1656439201,3218,-67,co2,405
C000131,1656439201,3218,-67,hum,62.6
C000131,1656440101,3219,-70,temp,16.3
C000131,1656440101,3219,-70,co2,399
C000131,1656440101,3219,-70,hum,62.7
C000131,1656441001,3220,-71,temp,16.3
C000131,1656441001,3220,-71,co2,408
C000131,1656441001,3220,-71,hum,62.8
C000131,1656441901,3221,-68,temp,16.3
C000131,1656441901,3221,-68,co2,406
C000131,1656441901,3221,-68,hum,62.8
C000131,1656442801,3222,-68,temp,16.2
C000131,1656442801,3222,-68,co2,415
C000131,1656442801,3222,-68,hum,63.9
C000131,1656443701,3223,-68,temp,16.5
C000131,1656443701,3223,-68,co2,412
C000131,1656443701,3223,-68,hum,63.3
C000131,1656444601,3224,-67,temp,16.9
C000131,1656444601,3224,-67,co2,420
C000131,1656444601,3224,-67,hum,62.6
C000131,1656445501,3225,-68,temp,17.1
C000131,1656445501,3225,-68,co2,421
C000131,1656445501,3225,-68,hum,62.2
C000131,1656446401,3226,-71,temp,17.2
C000131,1656446401,3226,-71,co2,428
C000131,1656446401,3226,-71,hum,61.9
C000131,1656447301,3227,-71,temp,17.5
C000131,1656447301,3227,-71,co2,423
C000131,1656447301,3227,-71,hum,61.5
C000131,1656448201,3228,-71,temp,17.6
C000131,1656448201,3228,-71,co2,492
C000131,1656448201,3228,-71,hum,61.8
C000131,1656449101,3229,-73,temp,18.7
C000131,1656449101,3229,-73,co2,477
C000131,1656449101,3229,-73,hum,58.3
C000131,1656450002,3230,-71,temp,19.0
C000131,1656450002,3230,-71,co2,511
C000131,1656450002,3230,-71,hum,57.8
C000131,1656450901,3231,-69,temp,19.6
C000131,1656450901,3231,-69,co2,779
C000131,1656450901,3231,-69,hum,58.2
C000131,1656451801,3232,-70,temp,19.8
C000131,1656451801,3232,-70,co2,1005
C000131,1656451801,3232,-70,hum,59.1
C000131,1656452702,3233,-70,temp,20.1
C000131,1656452702,3233,-70,co2,987
C000131,1656452702,3233,-70,hum,57.8
C000131,1656453601,3234,-67,temp,20.3
C000131,1656453601,3234,-67,co2,951
C000131,1656453601,3234,-67,hum,57.0
C000131,1656454502,3235,-71,temp,20.3
C000131,1656454502,3235,-71,co2,1008
C000131,1656454502,3235,-71,hum,57.8
C000131,1656455402,3236,-69,temp,20.5
C000131,1656455402,3236,-69,co2,962
C000131,1656455402,3236,-69,hum,57.0
C000131,1656456301,3237,-68,temp,20.5
C000131,1656456301,3237,-68,co2,987
C000131,1656456301,3237,-68,hum,57.3
C000131,1656457201,3238,-72,temp,20.6
C000131,1656457201,3238,-72,co2,983
C000131,1656457201,3238,-72,hum,57.5
C000131,1656458102,3239,-67,temp,20.9
C000131,1656458102,3239,-67,co2,932
C000131,1656458102,3239,-67,hum,56.4
C000131,1656459001,3240,-69,temp,20.5
C000131,1656459001,3240,-69,co2,920
C000131,1656459001,3240,-69,hum,57.8
C000131,1656459902,3241,-70,temp,20.8
C000131,1656459902,3241,-70,co2,1026
C000131,1656459902,3241,-70,hum,57.7
C000131,1656460801,3242,-71,temp,21.2
C000131,1656460801,3242,-71,co2,1082
C000131,1656460801,3242,-71,hum,56.8
C000131,1656461702,3243,-68,temp,21.2
C000131,1656461702,3243,-68,co2,1036
C000131,1656461702,3243,-68,hum,56.5
C000131,1656462602,3244,-69,temp,21.0
C000131,1656462602,3244,-69,co2,996
C000131,1656462602,3244,-69,hum,57.3
C000131,1656463502,3245,-72,temp,21.3
C000131,1656463502,3245,-72,co2,1132
C000131,1656463502,3245,-72,hum,58.6
C000131,1656464402,3246,-72,temp,21.1
C000131,1656464402,3246,-72,co2,1064
C000131,1656464402,3246,-72,hum,58.6
C000131,1656465302,3247,-73,temp,21.1
C000131,1656465302,3247,-73,co2,958
C000131,1656465302,3247,-73,hum,57.5
C000131,1656466202,3248,-72,temp,21.2
C000131,1656466202,3248,-72,co2,913
C000131,1656466202,3248,-72,hum,56.5
C000131,1656467102,3249,-72,temp,21.1
C000131,1656467102,3249,-72,co2,1055
C000131,1656467102,3249,-72,hum,58.4
C000131,1656468002,3250,-69,temp,21.0
C000131,1656468002,3250,-69,co2,1121
C000131,1656468002,3250,-69,hum,59.1
C000131,1656468902,3251,-72,temp,21.1
C000131,1656468902,3251,-72,co2,1131
C000131,1656468902,3251,-72,hum,59.1
C000131,1656469802,3252,-70,temp,21.2
C000131,1656469802,3252,-70,co2,1116
