dt,dt_iso,timezone,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon,city,country_code
1656413898,2022-06-28T10:58:18.000Z,43200,Wellington,-41.2866,174.7756,9.81,8.55,8.84,10.59,1013,,,95,2.57,140,,,,,100,500,Rain,light rain,10n,Wellington,NZ
1656417811,2022-06-28T12:03:31.000Z,43200,Wellington,-41.2866,174.7756,9.81,8.92,8.84,10.59,1013,,,95,2.06,40,,,,,100,500,Rain,light rain,10n,Wellington,NZ
1656421531,2022-06-28T13:05:31.000Z,43200,Wellington,-41.2866,174.7756,9.81,9.39,8.84,10.59,1011,,,96,1.54,50,,,,,100,500,Rain,light rain,10n,Wellington,NZ
1656425017,2022-06-28T14:03:37.000Z,43200,Wellington,-41.2866,174.7756,9.81,8.92,8.84,10.59,1010,,,96,2.06,20,,,,,100,804,Clouds,overcast clouds,04n,Wellington,NZ
1656428484,2022-06-28T15:01:24.000Z,43200,Wellington,-41.2866,174.7756,10.43,10.04,8.84,10.59,1010,,,96,2.06,340,,,,,75,803,Clouds,broken clouds,04n,Wellington,NZ
1656432002,2022-06-28T16:00:02.000Z,43200,Wellington,-41.2866,174.7756,10.68,10.31,8.84,11.15,1009,,,96,1.54,40,,,,,100,804,Clouds,overcast clouds,04n,Wellington,NZ
1656435639,2022-06-28T17:00:39.000Z,43200,Wellington,-41.2866,174.7756,10.37,9.97,9.39,11.15,1009,,,96,1.03,30,,,,,75,803,Clouds,broken clouds,04n,Wellington,NZ
1656439517,2022-06-28T18:05:17.000Z,43200,Wellington,-41.2866,174.7756,10.68,10.31,9.39,11.15,1008,,,96,4.12,340,,,,,75,803,Clouds,broken clouds,04n,Wellington,NZ
1656443007,2022-06-28T19:03:27.000Z,43200,Wellington,-41.2866,174.7756,10.68,10.28,9.39,11.15,1009,,,95,4.63,350,,,,,75,803,Clouds,broken clouds,04n,Wellington,NZ
1656446401,2022-06-28T20:00:01.000Z,43200,Wellington,-41.2866,174.7756,10.68,10.28,9.39,11.15,1009,,,95,5.14,30,,,,,75,803,Clouds,broken clouds,04d,Wellington,NZ
1656449816,2022-06-28T20:56:56.000Z,43200,Wellington,-41.2866,174.7756,11.23,10.89,9.95,11.7,1008,,,95,4.63,40,,,,,75,803,Clouds,broken clouds,04d,Wellington,NZ
1656453602,2022-06-28T22:00:02.000Z,43200,Wellington,-41.2866,174.7756,12.34,12.03,11.06,12.81,1008,,,92,3.09,40,,,,,100,804,Clouds,overcast clouds,04d,Wellington,NZ
1656457501,2022-06-28T23:05:01.000Z,43200,Wellington,-41.2866,174.7756,12.35,11.96,11.62,12.81,1009,,,89,4.63,10,,,,,75,803,Clouds,broken clouds,04d,Wellington,NZ
1656460956,2022-06-29T00:02:36.000Z,43200,Wellington,-41.2866,174.7756,12.35,11.89,11.98,13.81,1008,,,86,5.14,330,,,,,20,801,Clouds,few clouds,02d,Wellington,NZ
1656464047,2022-06-29T00:54:07.000Z,43200,Wellington,-41.2866,174.7756,12.9,12.41,12.17,13.81,1008,,,83,5.14,330,,,,,20,801,Clouds,few clouds,02d,Wellington,NZ
1656468117,2022-06-29T02:01:57.000Z,43200,Wellington,-41.2866,174.7756,12.35,11.73,11.98,13.81,1007,,,80,4.63,330,,,,,20,801,Clouds,few clouds,02d,Wellington,NZ
1656471335,2022-06-29T02:55:35.000Z,43200,Wellington,-41.2866,174.7756,12.11,11.41,11.98,13.81,1006,,,78,4.12,330,,,,,61,803,Clouds,broken clouds,04d,Wellington,NZ
1656475086,2022-06-29T03:58:06.000Z,43200,Wellington,-41.2866,174.7756,11.24,10.46,10.87,13.81,1007,,,78,4.63,340,,,,,65,803,Clouds,broken clouds,04d,Wellington,NZ
1656478651,2022-06-29T04:57:31.000Z,43200,Wellington,-41.2866,174.7756,9.88,7.8,9.75,11.81,1007,,,83,4.12,350,,,,,69,803,Clouds,broken clouds,04d,Wellington,NZ
1656482402,2022-06-29T06:00:02.000Z,43200,Wellington,-41.2866,174.7756,8.93,8.93,8.92,10.81,1005,,,86,1.03,310,,,,,80,803,Clouds,broken clouds,04n,Wellington,NZ
1656485750,2022-06-29T06:55:50.000Z,43200,Wellington,-41.2866,174.7756,7.82,6.6,7.73,8.81,1005,,,87,2.06,30,,,,,72,803,Clouds,broken clouds,04n,Wellington,NZ
1656489854,2022-06-29T08:04:14.000Z,43200,Wellington,-41.2866,174.7756,7.81,7.81,7.81,7.81,1010,,,87,1.03,360,,,,,81,803,Clouds,broken clouds,04n,Wellington,NZ
1656493348,2022-06-29T09:02:28.000Z,43200,Wellington,-41.2866,174.7756,7.81,7.81,7.81,7.81,1010,,,87,1.03,30,,,,,86,804,Clouds,overcast clouds,04n,Wellington,NZ
1656496614,2022-06-29T09:56:54.000Z,43200,Wellington,-41.2866,174.7756,5.81,3.8,5.81,5.81,1010,,,100,2.57,30,,,,,83,803,Clouds,broken clouds,04n,Wellington,NZ
1656500214,2022-06-29T10:56:54.000Z,43200,Wellington,-41.2866,174.7756,6.81,6.81,6.81,6.81,1010,,,93,1.03,40,,,,,71,803,Clouds,broken clouds,04n,Wellington,NZ
1656503897,2022-06-29T11:58:17.000Z,43200,Wellington,-41.2866,174.7756,6.81,5.96,6.81,6.81,1010,,,93,1.54,50,,,,,40,802,Clouds,scattered clouds,03n,Wellington,NZ
1656507796,2022-06-29T13:03:16.000Z,43200,Wellington,-41.2866,174.7756,5.81,4.82,5.81,5.81,1010,,,100,1.54,40,,,,,10,800,Clear,clear sky,01n,Wellington,NZ
1656511202,2022-06-29T14:00:02.000Z,43200,Wellington,-41.2866,174.7756,5.81,4.82,5.81,5.81,1010,,,93,1.54,60,,,,,20,801,Clouds,few clouds,02n,Wellington,NZ
