device_id,ts,seq,rssi,reading,val
F000000,1656089101,1505,-56,hcho,4.4
F000000,1656090001,1506,-56,temp,18.8
F000000,1656090001,1506,-56,hum,58.9
F000000,1656090001,1506,-56,hcho,4.6
F000000,1656090901,1507,-57,temp,18.8
F000000,1656090901,1507,-57,hum,59.1
F000000,1656090901,1507,-57,hcho,4.4
F000000,1656091801,1508,-55,temp,18.8
F000000,1656091801,1508,-55,hum,59.2
F000000,1656091801,1508,-55,hcho,5.2
F000000,1656092701,1509,-54,temp,18.8
F000000,1656092701,1509,-54,hum,59.0
F000000,1656092701,1509,-54,hcho,5.0
F000000,1656093601,1510,-52,temp,18.7
F000000,1656093601,1510,-52,hum,59.2
F000000,1656093601,1510,-52,hcho,4.8
F000000,1656094501,1511,-52,temp,18.7
F000000,1656094501,1511,-52,hum,59.1
F000000,1656094501,1511,-52,hcho,4.8
F000000,1656095401,1512,-53,temp,18.7
F000000,1656095401,1512,-53,hum,58.9
F000000,1656095401,1512,-53,hcho,4.8
F000000,1656096301,1513,-56,temp,18.6
F000000,1656096301,1513,-56,hum,59.1
F000000,1656096301,1513,-56,hcho,4.8
F000000,1656097201,1514,-52,temp,18.5
F000000,1656097201,1514,-52,hum,59.4
F000000,1656097201,1514,-52,hcho,4.6
F000000,1656098101,1515,-55,temp,18.5
F000000,1656098101,1515,-55,hum,59.6
F000000,1656098101,1515,-55,hcho,4.4
F000000,1656099001,1516,-52,temp,18.5
F000000,1656099001,1516,-52,hum,59.5
F000000,1656099001,1516,-52,hcho,4.4
F000000,1656099901,1517,-52,temp,18.4
F000000,1656099901,1517,-52,hum,59.7
F000000,1656099901,1517,-52,hcho,4.6
F000000,1656100801,1518,-52,temp,18.3
F000000,1656100801,1518,-52,hum,59.8
F000000,1656100801,1518,-52,hcho,4.6
F000000,1656101701,1519,-59,temp,18.3
F000000,1656101701,1519,-59,hum,60.1
F000000,1656101701,1519,-59,hcho,4.4
F000000,1656102601,1520,-58,temp,18.4
F000000,1656102601,1520,-58,hum,60.5
F000000,1656102601,1520,-58,hcho,4.4
F000000,1656103501,1521,-61,temp,18.5
F000000,1656103501,1521,-61,hum,61.1
F000000,1656103501,1521,-61,hcho,3.4
F000000,1656105301,1523,-58,temp,18.5
F000000,1656105301,1523,-58,hum,62.8
F000000,1656105301,1523,-58,hcho,4.2
F000000,1656106201,1524,-62,temp,19.0
F000000,1656106201,1524,-62,hum,63.7
F000000,1656106201,1524,-62,hcho,4.2
F000000,1656107101,1525,-68,temp,19.2
F000000,1656107101,1525,-68,hum,63.0
F000000,1656107101,1525,-68,hcho,5.2
F000000,1656108001,1526,-61,temp,19.3
F000000,1656108001,1526,-61,hum,65.6
F000000,1656108001,1526,-61,hcho,6.2
F000000,1656108901,1527,-66,temp,19.8
F000000,1656108901,1527,-66,hum,67.6
F000000,1656108901,1527,-66,hcho,7.0
F000000,1656109801,1528,-71,temp,20.1
F000000,1656109801,1528,-71,hum,66.1
F000000,1656109801,1528,-71,hcho,6.2
F000000,1656110701,1529,-60,temp,20.6
F000000,1656110701,1529,-60,hum,62.6
F000000,1656110701,1529,-60,hcho,7.4
F000000,1656111601,1530,-63,temp,21.0
F000000,1656111601,1530,-63,hum,62.8
F000000,1656111601,1530,-63,hcho,2.2
F000000,1656112501,1531,-61,temp,21.2
F000000,1656112501,1531,-61,hum,62.1
F000000,1656112501,1531,-61,hcho,3.2
F000000,1656113401,1532,-66,temp,21.4
F000000,1656113401,1532,-66,hum,62.6
F000000,1656113401,1532,-66,hcho,3.6
F000000,1656114301,1533,-63,temp,21.7
F000000,1656114301,1533,-63,hum,60.9
F000000,1656114301,1533,-63,hcho,4.8
F000000,1656117001,1536,-65,temp,22.6
F000000,1656117001,1536,-65,hum,58.5
F000000,1656117001,1536,-65,hcho,1.6
F000000,1656117901,1537,-72,temp,22.8
F000000,1656117901,1537,-72,hum,58.7
F000000,1656117901,1537,-72,hcho,1.8
F000000,1656118801,1538,-69,temp,22.9
F000000,1656118801,1538,-69,hum,58.3
F000000,1656118801,1538,-69,hcho,3.0
F000000,1656119701,1539,-54,temp,23.1
F000000,1656119701,1539,-54,hum,54.7
F000000,1656119701,1539,-54,hcho,4.8
F000000,1656120601,1540,-61,temp,23.2
F000000,1656120601,1540,-61,hum,53.2
F000000,1656120601,1540,-61,hcho,6.8
F000000,1656121501,1541,-61,temp,23.1
F000000,1656121501,1541,-61,hum,53.2
F000000,1656121501,1541,-61,hcho,6.6
F000000,1656122401,1542,-60,temp,22.9
F000000,1656122401,1542,-60,hum,53.6
F000000,1656122401,1542,-60,hcho,5.6
F000000,1656123301,1543,-62,temp,22.8
F000000,1656123301,1543,-62,hum,53.6
F000000,1656123301,1543,-62,hcho,6.2
F000000,1656124201,1544,-58,temp,22.9
F000000,1656124201,1544,-58,hum,53.5
F000000,1656124201,1544,-58,hcho,6.6
F000000,1656125101,1545,-60,temp,22.8
F000000,1656125101,1545,-60,hum,54.0
F000000,1656125101,1545,-60,hcho,5.8
F000000,1656126001,1546,-53,temp,22.6
F000000,1656126001,1546,-53,hum,54.8
F000000,1656126001,1546,-53,hcho,5.2
F000000,1656126901,1547,-52,temp,22.4
F000000,1656126901,1547,-52,hum,55.1
F000000,1656126901,1547,-52,hcho,5.2
F000000,1656127801,1548,-61,temp,22.3
F000000,1656127801,1548,-61,hum,56.1
F000000,1656127801,1548,-61,hcho,5.2
F000000,1656128701,1549,-55,temp,22.2
F000000,1656128701,1549,-55,hum,57.4
F000000,1656128701,1549,-55,hcho,5.2
F000000,1656129601,1550,-56,temp,22.2
F000000,1656129601,1550,-56,hum,57.0
F000000,1656129601,1550,-56,hcho,5.6
F000000,1656130501,1551,-56,temp,22.0
F000000,1656130501,1551,-56,hum,56.3
F000000,1656130501,1551,-56,hcho,5.6
F000000,1656131401,1552,-56,temp,22.0
F000000,1656131401,1552,-56,hum,55.5
F000000,1656131401,1552,-56,hcho,5.8
F000000,1656132301,1553,-63,temp,21.9
F000000,1656132301,1553,-63,hum,55.1
F000000,1656132301,1553,-63,hcho,5.8
F000000,1656133201,1554,-56,temp,21.8
F000000,1656133201,1554,-56,hum,55.0
F000000,1656133201,1554,-56,hcho,5.6
F000000,1656134101,1555,-60,temp,21.6
F000000,1656134101,1555,-60,hum,55.4
F000000,1656134101,1555,-60,hcho,5.0
F000000,1656135001,1556,-54,temp,21.5
F000000,1656135001,1556,-54,hum,55.0
F000000,1656135001,1556,-54,hcho,5.2
F000000,1656135901,1557,-55,temp,21.4
F000000,1656135901,1557,-55,hum,55.0
F000000,1656135901,1557,-55,hcho,4.8
F000000,1656136803,1558,-61,temp,21.0
F000000,1656136803,1558,-61,hum,55.9
F000000,1656136803,1558,-61,hcho,4.2
F000000,1656137701,1559,-62,temp,20.9
F000000,1656137701,1559,-62,hum,55.6
F000000,1656137701,1559,-62,hcho,4.4
F000000,1656138601,1560,-61,temp,21.0
F000000,1656138601,1560,-61,hum,56.1
F000000,1656138601,1560,-61,hcho,4.4
F000000,1656139501,1561,-61,temp,21.0
F000000,1656139501,1561,-61,hum,56.7
F000000,1656139501,1561,-61,hcho,4.6
F000000,1656140401,1562,-59,temp,21.0
F000000,1656140401,1562,-59,hum,57.8
F000000,1656140401,1562,-59,hcho,3.0
F000000,1656141301,1563,-58,temp,21.1
F000000,1656141301,1563,-58,hum,62.7
F000000,1656141301,1563,-58,hcho,2.0
F000000,1656142201,1564,-59,temp,21.3
F000000,1656142201,1564,-59,hum,66.7
F000000,1656142201,1564,-59,hcho,5.6
F000000,1656143101,1565,-68,temp,21.3
F000000,1656143101,1565,-68,hum,68.3
F000000,1656143101,1565,-68,hcho,4.2
F000000,1656144003,1566,-61,temp,21.3
F000000,1656144003,1566,-61,hum,67.1
F000000,1656144003,1566,-61,hcho,7.8
F000000,1656144901,1567,-62,temp,21.3
F000000,1656144901,1567,-62,hum,64.6
F000000,1656144901,1567,-62,hcho,9.8
F000000,1656145801,1568,-65,temp,21.4
F000000,1656145801,1568,-65,hum,61.9
F000000,1656145801,1568,-65,hcho,10.0
F000000,1656146701,1569,-66,temp,21.4
F000000,1656146701,1569,-66,hum,61.6
F000000,1656146701,1569,-66,hcho,9.0
F000000,1656147601,1570,-63,temp,21.2
F000000,1656147601,1570,-63,hum,61.2
F000000,1656147601,1570,-63,hcho,7.4
F000000,1656148501,1571,-74,temp,21.2
F000000,1656148501,1571,-74,hum,60.7
F000000,1656148501,1571,-74,hcho,6.4
F000000,1656149401,1572,-65,temp,21.1
F000000,1656149401,1572,-65,hum,60.2
F000000,1656149401,1572,-65,hcho,6.0
F000000,1656150301,1573,-68,temp,21.1
F000000,1656150301,1573,-68,hum,59.6
F000000,1656150301,1573,-68,hcho,5.6
F000000,1656151201,1574,-67,temp,21.0
F000000,1656151201,1574,-67,hum,59.7
F000000,1656151201,1574,-67,hcho,5.6
F000000,1656152101,1575,-62,temp,21.0
F000000,1656152101,1575,-62,hum,60.2
F000000,1656152101,1575,-62,hcho,5.0
F000000,1656153001,1576,-64,temp,21.0
F000000,1656153001,1576,-64,hum,59.9
F000000,1656153001,1576,-64,hcho,4.4
F000000,1656153901,1577,-61,temp,20.9
F000000,1656153901,1577,-61,hum,60.3
F000000,1656153901,1577,-61,hcho,4.4
F000000,1656154801,1578,-53,temp,20.7
F000000,1656154801,1578,-53,hum,60.5
F000000,1656154801,1578,-53,hcho,4.0
F000000,1656155702,1579,-62,temp,20.7
F000000,1656155702,1579,-62,hum,60.2
F000000,1656155702,1579,-62,hcho,4.4
F000000,1656156602,1580,-70,temp,20.5
F000000,1656156602,1580,-70,hum,60.2
F000000,1656156602,1580,-70,hcho,4.0
F000000,1656157502,1581,-65,temp,20.5
F000000,1656157502,1581,-65,hum,60.0
F000000,1656157502,1581,-65,hcho,4.2
F000000,1656158401,1582,-62,temp,20.4
F000000,1656158401,1582,-62,hum,59.8
F000000,1656158401,1582,-62,hcho,4.2
F000000,1656159303,1583,-65,temp,20.4
F000000,1656159303,1583,-65,hum,59.5
F000000,1656159303,1583,-65,hcho,4.4
F000000,1656160201,1584,-63,temp,20.3
F000000,1656160201,1584,-63,hum,59.8
F000000,1656160201,1584,-63,hcho,4.0
F000000,1656161101,1585,-68,temp,20.2
F000000,1656161101,1585,-68,hum,59.9
F000000,1656161101,1585,-68,hcho,4.0
F000000,1656162001,1586,-52,temp,20.2
F000000,1656162001,1586,-52,hum,59.5
F000000,1656162001,1586,-52,hcho,4.2
F000000,1656162901,1587,-54,temp,20.3
F000000,1656162901,1587,-54,hum,59.4
F000000,1656162901,1587,-54,hcho,5.2
F000000,1656163802,1588,-67,temp,20.3
F000000,1656163802,1588,-67,hum,59.3
F000000,1656163802,1588,-67,hcho,4.6
F000000,1656165602,1590,-68,temp,20.0
F000000,1656165602,1590,-68,hum,59.2
F000000,1656165602,1590,-68,hcho,4.2
F000000,1656166502,1591,-53,temp,19.9
F000000,1656166502,1591,-53,hum,59.0
F000000,1656166502,1591,-53,hcho,3.8
F000000,1656167401,1592,-53,temp,19.9
F000000,1656167401,1592,-53,hum,58.9
F000000,1656167401,1592,-53,hcho,3.8
F000000,1656168301,1593,-52,temp,19.8
F000000,1656168301,1593,-52,hum,59.2
F000000,1656168301,1593,-52,hcho,3.8
F000000,1656169202,1594,-52,temp,19.7
F000000,1656169202,1594,-52,hum,59.5
F000000,1656169202,1594,-52,hcho,3.4
F000000,1656170102,1595,-53,temp,19.6
F000000,1656170102,1595,-53,hum,59.7
F000000,1656170102,1595,-53,hcho,3.4
F000000,1656171002,1596,-53,temp,19.5
F000000,1656171002,1596,-53,hum,59.8
F000000,1656171002,1596,-53,hcho,3.4
F000000,1656171901,1597,-52,temp,19.4
F000000,1656171901,1597,-52,hum,59.9
F000000,1656171901,1597,-52,hcho,3.2
F000000,1656172801,1598,-53,temp,19.3
F000000,1656172801,1598,-53,hum,60.1
F000000,1656172801,1598,-53,hcho,3.4
F000000,1656173701,1599,-66,temp,19.3
F000000,1656173701,1599,-66,hum,60.5
F000000,1656173701,1599,-66,hcho,3.6
F000000,1656174601,1600,-53,temp,19.3
F000000,1656174601,1600,-53,hum,60.5
F000000,1656174601,1600,-53,hcho,3.8
F000000,1656175501,1601,-68,temp,19.3
F000000,1656175501,1601,-68,hum,60.5
F000000,1656175501,1601,-68,hcho,3.8
F000000,1656176401,1602,-53,temp,19.3
F000000,1656176401,1602,-53,hum,60.5
F000000,1656176401,1602,-53,hcho,4.0
F000000,1656177301,1603,-67,temp,19.3
F000000,1656177301,1603,-67,hum,60.6
F000000,1656177301,1603,-67,hcho,4.2
F000000,1656178201,1604,-68,temp,19.2
F000000,1656178201,1604,-68,hum,60.9
F000000,1656178201,1604,-68,hcho,4.0
F000000,1656179101,1605,-53,temp,19.2
F000000,1656179101,1605,-53,hum,60.6
F000000,1656179101,1605,-53,hcho,3.8
F000000,1656180001,1606,-68,temp,19.2
F000000,1656180001,1606,-68,hum,60.8
F000000,1656180001,1606,-68,hcho,4.2
F000000,1656180903,1607,-67,temp,19.2
F000000,1656180903,1607,-67,hum,60.6
F000000,1656180903,1607,-67,hcho,4.2
F000000,1656181801,1608,-70,temp,19.3
F000000,1656181801,1608,-70,hum,60.5
F000000,1656181801,1608,-70,hcho,4.4
F000000,1656182701,1609,-68,temp,19.0
F000000,1656182701,1609,-68,hum,61.1
F000000,1656182701,1609,-68,hcho,4.0
F000000,1656184501,1611,-70,temp,18.9
F000000,1656184501,1611,-70,hum,61.1
F000000,1656184501,1611,-70,hcho,4.2
F000000,1656185401,1612,-68,temp,18.9
F000000,1656185401,1612,-68,hum,61.3
F000000,1656185401,1612,-68,hcho,4.2
F000000,1656186303,1613,-70,temp,18.8
F000000,1656186303,1613,-70,hum,61.5
F000000,1656186303,1613,-70,hcho,4.4
F000000,1656187201,1614,-69,temp,18.6
F000000,1656187201,1614,-69,hum,62.1
F000000,1656187201,1614,-69,hcho,4.2
F000000,1656188101,1615,-60,temp,18.6
F000000,1656188101,1615,-60,hum,62.6
F000000,1656188101,1615,-60,hcho,4.0
F000000,1656189001,1616,-60,temp,18.6
F000000,1656189001,1616,-60,hum,62.7
F000000,1656189001,1616,-60,hcho,4.2
F000000,1656189901,1617,-62,temp,18.6
F000000,1656189901,1617,-62,hum,63.5
F000000,1656189901,1617,-62,hcho,4.0
F000000,1656190801,1618,-63,temp,18.5
F000000,1656190801,1618,-63,hum,63.8
F000000,1656190801,1618,-63,hcho,4.0
F000000,1656191701,1619,-57,temp,18.8
F000000,1656191701,1619,-57,hum,65.7
F000000,1656191701,1619,-57,hcho,2.2
F000000,1656192603,1620,-57,temp,19.2
F000000,1656192603,1620,-57,hum,65.0
F000000,1656192603,1620,-57,hcho,3.0
F000000,1656193501,1621,-59,temp,19.6
F000000,1656193501,1621,-59,hum,64.1
F000000,1656193501,1621,-59,hcho,3.8
F000000,1656195302,1623,-54,temp,20.5
F000000,1656195302,1623,-54,hum,64.6
F000000,1656195302,1623,-54,hcho,2.6
F000000,1656196201,1624,-69,temp,20.8
F000000,1656196201,1624,-69,hum,64.2
F000000,1656196201,1624,-69,hcho,3.0
F000000,1656197101,1625,-67,temp,21.3
F000000,1656197101,1625,-67,hum,62.7
F000000,1656197101,1625,-67,hcho,4.6
F000000,1656198003,1626,-59,temp,21.5
F000000,1656198003,1626,-59,hum,62.6
F000000,1656198003,1626,-59,hcho,5.8
F000000,1656198901,1627,-61,temp,21.4
F000000,1656198901,1627,-61,hum,63.6
F000000,1656198901,1627,-61,hcho,5.0
F000000,1656199802,1628,-59,temp,21.4
F000000,1656199802,1628,-59,hum,63.2
F000000,1656199802,1628,-59,hcho,5.4
F000000,1656200701,1629,-59,temp,21.4
F000000,1656200701,1629,-59,hum,62.8
F000000,1656200701,1629,-59,hcho,5.8
F000000,1656201601,1630,-58,temp,21.3
F000000,1656201601,1630,-58,hum,62.6
F000000,1656201601,1630,-58,hcho,5.8
F000000,1656202501,1631,-59,temp,21.3
F000000,1656202501,1631,-59,hum,62.4
F000000,1656202501,1631,-59,hcho,6.0
F000000,1656203401,1632,-63,temp,21.2
F000000,1656203401,1632,-63,hum,62.4
F000000,1656203401,1632,-63,hcho,3.6
F000000,1656204301,1633,-60,temp,21.3
F000000,1656204301,1633,-60,hum,66.8
F000000,1656204301,1633,-60,hcho,1.4
F000000,1656205201,1634,-57,temp,21.3
F000000,1656205201,1634,-57,hum,64.5
F000000,1656205201,1634,-57,hcho,2.0
F000000,1656206101,1635,-59,temp,21.2
F000000,1656206101,1635,-59,hum,62.7
F000000,1656206101,1635,-59,hcho,3.4
F000000,1656207001,1636,-62,temp,21.1
F000000,1656207001,1636,-62,hum,62.4
F000000,1656207001,1636,-62,hcho,4.0
F000000,1656207902,1637,-60,temp,21.0
F000000,1656207902,1637,-60,hum,61.7
F000000,1656207902,1637,-60,hcho,5.0
F000000,1656208801,1638,-58,temp,21.0
F000000,1656208801,1638,-58,hum,62.1
F000000,1656208801,1638,-58,hcho,5.8
F000000,1656209701,1639,-60,temp,21.1
F000000,1656209701,1639,-60,hum,62.4
F000000,1656209701,1639,-60,hcho,5.8
F000000,1656211502,1641,-58,temp,21.1
F000000,1656211502,1641,-58,hum,60.6
F000000,1656211502,1641,-58,hcho,6.2
F000000,1656212401,1642,-56,temp,21.1
F000000,1656212401,1642,-56,hum,60.3
F000000,1656212401,1642,-56,hcho,6.4
F000000,1656213301,1643,-57,temp,21.1
F000000,1656213301,1643,-57,hum,60.8
F000000,1656213301,1643,-57,hcho,4.0
F000000,1656214201,1644,-56,temp,21.1
F000000,1656214201,1644,-56,hum,64.5
F000000,1656214201,1644,-56,hcho,1.2
F000000,1656215101,1645,-54,temp,21.1
F000000,1656215101,1645,-54,hum,67.1
F000000,1656215101,1645,-54,hcho,1.2
F000000,1656216001,1646,-61,temp,20.9
F000000,1656216001,1646,-61,hum,67.4
F000000,1656216001,1646,-61,hcho,1.6
F000000,1656216903,1647,-58,temp,20.9
F000000,1656216903,1647,-58,hum,67.2
F000000,1656216903,1647,-58,hcho,2.0
F000000,1656217801,1648,-59,temp,20.8
F000000,1656217801,1648,-59,hum,66.9
F000000,1656217801,1648,-59,hcho,2.6
F000000,1656218702,1649,-62,temp,20.7
F000000,1656218702,1649,-62,hum,67.2
F000000,1656218702,1649,-62,hcho,3.0
F000000,1656219601,1650,-57,temp,20.6
F000000,1656219601,1650,-57,hum,66.9
F000000,1656219601,1650,-57,hcho,3.6
F000000,1656220503,1651,-59,temp,20.5
F000000,1656220503,1651,-59,hum,65.7
F000000,1656220503,1651,-59,hcho,4.4
F000000,1656221401,1652,-61,temp,20.5
F000000,1656221401,1652,-61,hum,66.1
F000000,1656221401,1652,-61,hcho,5.0
F000000,1656222301,1653,-53,temp,20.6
F000000,1656222301,1653,-53,hum,66.2
F000000,1656222301,1653,-53,hcho,5.6
F000000,1656223201,1654,-58,temp,20.5
F000000,1656223201,1654,-58,hum,66.9
F000000,1656223201,1654,-58,hcho,5.8
F000000,1656224101,1655,-61,temp,20.5
F000000,1656224101,1655,-61,hum,67.7
F000000,1656224101,1655,-61,hcho,6.0
F000000,1656225001,1656,-58,temp,20.4
F000000,1656225001,1656,-58,hum,69.0
F000000,1656225001,1656,-58,hcho,6.2
F000000,1656225901,1657,-62,temp,20.6
F000000,1656225901,1657,-62,hum,70.7
F000000,1656225901,1657,-62,hcho,8.0
F000000,1656226801,1658,-58,temp,20.8
F000000,1656226801,1658,-58,hum,69.2
F000000,1656226801,1658,-58,hcho,7.6
F000000,1656227701,1659,-59,temp,21.0
F000000,1656227701,1659,-59,hum,67.1
F000000,1656227701,1659,-59,hcho,9.2
F000000,1656228601,1660,-52,temp,21.0
F000000,1656228601,1660,-52,hum,65.5
F000000,1656228601,1660,-52,hcho,9.2
F000000,1656229501,1661,-56,temp,20.9
F000000,1656229501,1661,-56,hum,64.3
F000000,1656229501,1661,-56,hcho,8.8
F000000,1656230401,1662,-56,temp,20.8
F000000,1656230401,1662,-56,hum,63.5
F000000,1656230401,1662,-56,hcho,8.4
F000000,1656231303,1663,-72,temp,20.8
F000000,1656231303,1663,-72,hum,65.8
F000000,1656231303,1663,-72,hcho,6.8
F000000,1656232201,1664,-60,temp,20.8
F000000,1656232201,1664,-60,hum,65.3
F000000,1656232201,1664,-60,hcho,5.2
F000000,1656233101,1665,-66,temp,20.9
F000000,1656233101,1665,-66,hum,65.4
F000000,1656233101,1665,-66,hcho,6.2
F000000,1656234001,1666,-66,temp,21.2
F000000,1656234001,1666,-66,hum,64.7
F000000,1656234001,1666,-66,hcho,6.2
F000000,1656234901,1667,-63,temp,21.5
F000000,1656234901,1667,-63,hum,63.6
F000000,1656234901,1667,-63,hcho,6.6
F000000,1656235802,1668,-79,temp,21.6
F000000,1656235802,1668,-79,hum,63.1
F000000,1656235802,1668,-79,hcho,7.6
F000000,1656236701,1669,-63,temp,21.6
F000000,1656236701,1669,-63,hum,62.7
F000000,1656236701,1669,-63,hcho,6.6
F000000,1656237601,1670,-68,temp,21.5
F000000,1656237601,1670,-68,hum,63.1
F000000,1656237601,1670,-68,hcho,6.6
F000000,1656238501,1671,-58,temp,21.7
F000000,1656238501,1671,-58,hum,60.0
F000000,1656238501,1671,-58,hcho,6.0
F000000,1656239401,1672,-67,temp,21.5
F000000,1656239401,1672,-67,hum,60.2
F000000,1656239401,1672,-67,hcho,6.0
F000000,1656240301,1673,-68,temp,21.3
F000000,1656240301,1673,-68,hum,60.6
F000000,1656240301,1673,-68,hcho,5.4
F000000,1656241202,1674,-61,temp,21.4
F000000,1656241202,1674,-61,hum,59.4
F000000,1656241202,1674,-61,hcho,6.0
F000000,1656242101,1675,-68,temp,21.4
F000000,1656242101,1675,-68,hum,58.2
F000000,1656242101,1675,-68,hcho,5.8
F000000,1656243001,1676,-68,temp,21.2
F000000,1656243001,1676,-68,hum,58.7
F000000,1656243001,1676,-68,hcho,5.2
F000000,1656243901,1677,-61,temp,21.2
F000000,1656243901,1677,-61,hum,58.3
F000000,1656243901,1677,-61,hcho,5.0
F000000,1656244801,1678,-65,temp,20.9
F000000,1656244801,1678,-65,hum,59.0
F000000,1656244801,1678,-65,hcho,4.8
F000000,1656245701,1679,-62,temp,20.6
F000000,1656245701,1679,-62,hum,60.1
F000000,1656245701,1679,-62,hcho,4.2
F000000,1656246601,1680,-63,temp,20.4
F000000,1656246601,1680,-63,hum,60.2
F000000,1656246601,1680,-63,hcho,4.2
F000000,1656247501,1681,-62,temp,20.4
F000000,1656247501,1681,-62,hum,59.8
F000000,1656247501,1681,-62,hcho,4.8
F000000,1656248401,1682,-62,temp,20.3
F000000,1656248401,1682,-62,hum,60.1
F000000,1656248401,1682,-62,hcho,4.8
F000000,1656249301,1683,-63,temp,20.2
F000000,1656249301,1683,-63,hum,59.9
F000000,1656249301,1683,-63,hcho,4.6
F000000,1656250201,1684,-63,temp,20.0
F000000,1656250201,1684,-63,hum,60.0
F000000,1656250201,1684,-63,hcho,4.6
F000000,1656251101,1685,-62,temp,19.8
F000000,1656251101,1685,-62,hum,60.2
F000000,1656251101,1685,-62,hcho,4.4
F000000,1656252001,1686,-63,temp,19.6
F000000,1656252001,1686,-63,hum,61.0
F000000,1656252001,1686,-63,hcho,4.4
F000000,1656252901,1687,-63,temp,19.4
F000000,1656252901,1687,-63,hum,61.7
F000000,1656252901,1687,-63,hcho,4.2
F000000,1656253801,1688,-62,temp,19.5
F000000,1656253801,1688,-62,hum,61.4
F000000,1656253801,1688,-62,hcho,4.4
F000000,1656254701,1689,-61,temp,19.3
F000000,1656254701,1689,-61,hum,61.3
F000000,1656254701,1689,-61,hcho,4.0
F000000,1656255602,1690,-63,temp,19.4
F000000,1656255602,1690,-63,hum,61.0
F000000,1656255602,1690,-63,hcho,4.4
F000000,1656256501,1691,-61,temp,19.3
F000000,1656256501,1691,-61,hum,61.5
F000000,1656256501,1691,-61,hcho,4.0
F000000,1656257401,1692,-63,temp,19.3
F000000,1656257401,1692,-63,hum,62.2
F000000,1656257401,1692,-63,hcho,3.8
F000000,1656259203,1694,-61,temp,19.3
F000000,1656259203,1694,-61,hum,63.3
F000000,1656259203,1694,-61,hcho,3.6
F000000,1656260101,1695,-64,temp,19.3
F000000,1656260101,1695,-64,hum,63.7
F000000,1656260101,1695,-64,hcho,3.8
F000000,1656261001,1696,-61,temp,19.4
F000000,1656261001,1696,-61,hum,64.1
F000000,1656261001,1696,-61,hcho,3.8
F000000,1656261901,1697,-64,temp,19.4
F000000,1656261901,1697,-64,hum,64.2
F000000,1656261901,1697,-64,hcho,4.0
F000000,1656262801,1698,-62,temp,19.4
F000000,1656262801,1698,-62,hum,64.1
F000000,1656262801,1698,-62,hcho,4.0
F000000,1656263701,1699,-65,temp,19.4
F000000,1656263701,1699,-65,hum,64.2
F000000,1656263701,1699,-65,hcho,4.0
F000000,1656264601,1700,-62,temp,19.4
F000000,1656264601,1700,-62,hum,64.2
F000000,1656264601,1700,-62,hcho,4.0
F000000,1656265501,1701,-61,temp,19.4
