device_id,ts,seq,rssi,reading,val
P900001,1664867700,1,-18,temp,18.7
P900001,1664867700,1,-18,pm1,1.0
P900001,1664867700,1,-18,pm2_5,1.4
P900001,1664867700,1,-18,hum,59.2
P900001,1664867700,1,-18,pm10,1.9
P900001,1664868600,2,-18,co2,592
P900001,1664868600,2,-18,voc,100
P900001,1664868600,2,-18,temp,18.1
P900001,1664868600,2,-18,pm1,1.3
P900001,1664868600,2,-18,pm2_5,2.0
P900001,1664868600,2,-18,hum,61.3
P900001,1664868600,2,-18,pm10,2.7
P900001,1664869500,3,-18,co2,610
P900001,1664869500,3,-18,voc,100
P900001,1664869500,3,-18,temp,18.0
P900001,1664869500,3,-18,pm1,1.2
P900001,1664869500,3,-18,pm2_5,1.9
P900001,1664869500,3,-18,hum,61.5
P900001,1664869500,3,-18,pm10,2.7
P900001,1664870400,4,-15,co2,633
P900001,1664870400,4,-15,voc,100
P900001,1664870400,4,-15,temp,18.0
P900001,1664870400,4,-15,pm1,2.0
P900001,1664870400,4,-15,pm2_5,3.3
P900001,1664870400,4,-15,hum,63.4
P900001,1664870400,4,-15,pm10,4.8
P900001,1664871300,5,-14,co2,618
P900001,1664871300,5,-14,voc,100
P900001,1664871300,5,-14,temp,18.2
P900001,1664871300,5,-14,pm1,12.5
P900001,1664871300,5,-14,pm2_5,13.3
P900001,1664871300,5,-14,hum,62.1
P900001,1664871300,5,-14,pm10,13.3
P900001,1664872200,6,-13,co2,608
P900001,1664872200,6,-13,voc,100
P900001,1664872200,6,-13,temp,18.1
P900001,1664872200,6,-13,pm1,8.1
P900001,1664872200,6,-13,pm2_5,8.6
P900001,1664872200,6,-13,hum,61.6
P900001,1664872200,6,-13,pm10,8.6
P900001,1664873100,7,-16,co2,598
P900001,1664873100,7,-16,voc,100
P900001,1664873100,7,-16,temp,18.1
P900001,1664873100,7,-16,pm1,4.2
P900001,1664873100,7,-16,pm2_5,4.5
P900001,1664873100,7,-16,hum,61.3
P900001,1664873100,7,-16,pm10,4.6
P900001,1664874000,8,-16,co2,589
P900001,1664874000,8,-16,voc,100
P900001,1664874000,8,-16,temp,18.1
P900001,1664874000,8,-16,pm1,2.4
P900001,1664874000,8,-16,pm2_5,2.7
P900001,1664874000,8,-16,hum,61.0
P900001,1664874000,8,-16,pm10,2.9
P900001,1664874900,9,-19,co2,559
P900001,1664874900,9,-19,voc,100
P900001,1664874900,9,-19,temp,18.1
P900001,1664874900,9,-19,pm1,1.9
P900001,1664874900,9,-19,pm2_5,2.5
P900001,1664874900,9,-19,hum,60.4
P900001,1664874900,9,-19,pm10,3.1
P900001,1664875800,10,-22,co2,546
P900001,1664875800,10,-22,voc,100
P900001,1664875800,10,-22,temp,18.1
P900001,1664875800,10,-22,pm1,1.3
P900001,1664875800,10,-22,pm2_5,1.9
P900001,1664875800,10,-22,hum,60.3
P900001,1664875800,10,-22,pm10,2.6
P900001,1664876700,11,-18,co2,517
P900001,1664876700,11,-18,voc,100
P900001,1664876700,11,-18,temp,18.1
P900001,1664876700,11,-18,pm1,1.7
P900001,1664876700,11,-18,pm2_5,2.8
P900001,1664876700,11,-18,hum,59.7
P900001,1664876700,11,-18,pm10,4.1
P900001,1664877600,12,-16,co2,516
P900001,1664877600,12,-16,voc,100
P900001,1664877600,12,-16,temp,18.1
P900001,1664877600,12,-16,pm1,1.3
P900001,1664877600,12,-16,pm2_5,2.3
P900001,1664877600,12,-16,hum,59.9
P900001,1664877600,12,-16,pm10,3.5
P900001,1664878500,13,-18,co2,589
P900001,1664878500,13,-18,voc,100
P900001,1664878500,13,-18,temp,18.1
P900001,1664878500,13,-18,pm1,1.3
P900001,1664878500,13,-18,pm2_5,2.3
P900001,1664878500,13,-18,hum,60.3
P900001,1664878500,13,-18,pm10,3.4
P900001,1664879400,14,-18,co2,677
P900001,1664879400,14,-18,voc,100
P900001,1664879400,14,-18,temp,18.1
P900001,1664879400,14,-18,pm1,1.9
P900001,1664879400,14,-18,pm2_5,3.5
P900001,1664879400,14,-18,hum,60.3
P900001,1664879400,14,-18,pm10,5.3
P900001,1664880300,15,-18,co2,750
P900001,1664880300,15,-18,voc,100
P900001,1664880300,15,-18,temp,18.1
P900001,1664880300,15,-18,pm1,1.8
P900001,1664880300,15,-18,pm2_5,3.4
P900001,1664880300,15,-18,hum,60.2
P900001,1664880300,15,-18,pm10,5.3
P900001,1664881200,16,-15,co2,826
P900001,1664881200,16,-15,voc,100
P900001,1664881200,16,-15,temp,18.2
P900001,1664881200,16,-15,pm1,1.3
P900001,1664881200,16,-15,pm2_5,2.4
P900001,1664881200,16,-15,hum,60.2
P900001,1664881200,16,-15,pm10,3.7
P900001,1664882100,17,-20,co2,862
P900001,1664882100,17,-20,voc,100
P900001,1664882100,17,-20,temp,18.1
P900001,1664882100,17,-20,pm1,1.3
P900001,1664882100,17,-20,pm2_5,2.4
P900001,1664882100,17,-20,hum,60.0
P900001,1664882100,17,-20,pm10,3.7
P900001,1664883000,18,-19,co2,1018
P900001,1664883000,18,-19,voc,100
P900001,1664883000,18,-19,temp,18.2
P900001,1664883000,18,-19,pm1,1.6
P900001,1664883000,18,-19,pm2_5,3.1
P900001,1664883000,18,-19,hum,60.3
P900001,1664883000,18,-19,pm10,4.7
P900001,1664883900,19,-17,co2,1150
P900001,1664883900,19,-17,voc,100
P900001,1664883900,19,-17,temp,18.1
P900001,1664883900,19,-17,pm1,1.7
P900001,1664883900,19,-17,pm2_5,3.1
P900001,1664883900,19,-17,hum,60.4
P900001,1664883900,19,-17,pm10,4.8
P900001,1664884800,20,-16,co2,1306
P900001,1664884800,20,-16,voc,100
P900001,1664884800,20,-16,temp,18.1
P900001,1664884800,20,-16,pm1,1.9
P900001,1664884800,20,-16,pm2_5,3.4
P900001,1664884800,20,-16,hum,60.8
P900001,1664884800,20,-16,pm10,5.2
P900001,1664885700,21,-23,co2,1355
P900001,1664885700,21,-23,voc,100
P900001,1664885700,21,-23,temp,18.1
P900001,1664885700,21,-23,pm1,1.3
P900001,1664885700,21,-23,pm2_5,2.3
P900001,1664885700,21,-23,hum,61.1
P900001,1664885700,21,-23,pm10,3.4
P900001,1664886600,22,-18,co2,1331
P900001,1664886600,22,-18,voc,100
P900001,1664886600,22,-18,temp,18.1
P900001,1664886600,22,-18,pm1,1.2
P900001,1664886600,22,-18,pm2_5,2.0
P900001,1664886600,22,-18,hum,61.2
P900001,1664886600,22,-18,pm10,2.9
P900001,1664887500,23,-21,co2,1301
P900001,1664887500,23,-21,voc,100
P900001,1664887500,23,-21,temp,18.1
P900001,1664887500,23,-21,pm1,1.2
P900001,1664887500,23,-21,pm2_5,2.0
P900001,1664887500,23,-21,hum,61.2
P900001,1664887500,23,-21,pm10,3.0
P900001,1664888400,24,-16,co2,1182
P900001,1664888400,24,-16,voc,100
P900001,1664888400,24,-16,temp,18.1
P900001,1664888400,24,-16,pm1,1.3
P900001,1664888400,24,-16,pm2_5,2.4
P900001,1664888400,24,-16,hum,61.3
P900001,1664888400,24,-16,pm10,3.5
P900001,1664889300,25,-22,co2,1084
P900001,1664889300,25,-22,voc,100
P900001,1664889300,25,-22,temp,18.0
P900001,1664889300,25,-22,pm1,1.0
P900001,1664889300,25,-22,pm2_5,1.8
P900001,1664889300,25,-22,hum,61.1
P900001,1664889300,25,-22,pm10,2.6
P900001,1664890200,26,-20,co2,1109
P900001,1664890200,26,-20,voc,100
P900001,1664890200,26,-20,temp,18.0
P900001,1664890200,26,-20,pm1,0.7
P900001,1664890200,26,-20,pm2_5,1.2
P900001,1664890200,26,-20,hum,61.2
P900001,1664890200,26,-20,pm10,1.8
P900001,1664891100,27,-17,co2,722
P900001,1664891100,27,-17,voc,100
P900001,1664891100,27,-17,temp,17.9
P900001,1664891100,27,-17,pm1,1.0
P900001,1664891100,27,-17,pm2_5,1.6
P900001,1664891100,27,-17,hum,59.0
P900001,1664891100,27,-17,pm10,2.3
P900001,1664892000,28,-19,co2,716
P900001,1664892000,28,-19,voc,100
P900001,1664892000,28,-19,temp,17.9
P900001,1664892000,28,-19,pm1,0.8
P900001,1664892000,28,-19,pm2_5,1.3
P900001,1664892000,28,-19,hum,58.9
P900001,1664892000,28,-19,pm10,1.8
P900001,1664892900,29,-17,co2,628
P900001,1664892900,29,-17,voc,100
P900001,1664892900,29,-17,temp,17.9
P900001,1664892900,29,-17,pm1,0.7
P900001,1664892900,29,-17,pm2_5,1.3
P900001,1664892900,29,-17,hum,57.7
P900001,1664892900,29,-17,pm10,2.0
P900001,1664893800,30,-23,co2,600
P900001,1664893800,30,-23,voc,100
P900001,1664893800,30,-23,temp,17.8
P900001,1664893800,30,-23,pm1,1.0
P900001,1664893800,30,-23,pm2_5,1.7
P900001,1664893800,30,-23,hum,57.5
P900001,1664893800,30,-23,pm10,2.6
P900001,1664894700,31,-18,co2,579
P900001,1664894700,31,-18,voc,100
P900001,1664894700,31,-18,temp,17.8
P900001,1664894700,31,-18,pm1,1.6
P900001,1664894700,31,-18,pm2_5,3.1
P900001,1664894700,31,-18,hum,57.3
P900001,1664894700,31,-18,pm10,4.8
P900001,1664895600,32,-18,co2,592
P900001,1664895600,32,-18,voc,100
P900001,1664895600,32,-18,temp,17.8
P900001,1664895600,32,-18,pm1,0.9
P900001,1664895600,32,-18,pm2_5,1.6
P900001,1664895600,32,-18,hum,57.4
P900001,1664895600,32,-18,pm10,2.4
P900001,1664896500,33,-18,co2,595
P900001,1664896500,33,-18,voc,100
P900001,1664896500,33,-18,temp,17.6
P900001,1664896500,33,-18,pm1,1.0
P900001,1664896500,33,-18,pm2_5,1.8
P900001,1664896500,33,-18,hum,57.1
P900001,1664896500,33,-18,pm10,2.8
P900001,1664897400,34,-16,co2,593
P900001,1664897400,34,-16,voc,100
P900001,1664897400,34,-16,temp,17.6
P900001,1664897400,34,-16,pm1,0.8
P900001,1664897400,34,-16,pm2_5,1.6
P900001,1664897400,34,-16,hum,57.1
P900001,1664897400,34,-16,pm10,2.5
P900001,1664898300,35,-19,co2,585
P900001,1664898300,35,-19,voc,100
P900001,1664898300,35,-19,temp,17.6
P900001,1664898300,35,-19,pm1,0.7
P900001,1664898300,35,-19,pm2_5,1.4
P900001,1664898300,35,-19,hum,56.7
P900001,1664898300,35,-19,pm10,2.2
P900001,1664899200,36,-17,co2,599
P900001,1664899200,36,-17,voc,100
P900001,1664899200,36,-17,temp,17.6
P900001,1664899200,36,-17,pm1,0.7
P900001,1664899200,36,-17,pm2_5,1.4
P900001,1664899200,36,-17,hum,57.1
P900001,1664899200,36,-17,pm10,2.1
P900001,1664900100,37,-17,co2,600
P900001,1664900100,37,-17,voc,100
P900001,1664900100,37,-17,temp,17.6
P900001,1664900100,37,-17,pm1,0.9
P900001,1664900100,37,-17,pm2_5,1.8
P900001,1664900100,37,-17,hum,57.3
P900001,1664900100,37,-17,pm10,2.8
P900001,1664901000,38,-18,co2,647
P900001,1664901000,38,-18,voc,100
P900001,1664901000,38,-18,temp,18.1
P900001,1664901000,38,-18,pm1,0.7
P900001,1664901000,38,-18,pm2_5,1.4
P900001,1664901000,38,-18,hum,57.3
P900001,1664901000,38,-18,pm10,2.1
P900001,1664901900,39,-18,co2,638
P900001,1664901900,39,-18,voc,100
P900001,1664901900,39,-18,temp,18.1
P900001,1664901900,39,-18,pm1,0.6
P900001,1664901900,39,-18,pm2_5,1.3
P900001,1664901900,39,-18,hum,56.5
P900001,1664901900,39,-18,pm10,2.0
P900001,1664902800,40,-17,co2,689
P900001,1664902800,40,-17,voc,100
P900001,1664902800,40,-17,temp,18.2
P900001,1664902800,40,-17,pm1,0.7
P900001,1664902800,40,-17,pm2_5,1.4
P900001,1664902800,40,-17,hum,56.5
P900001,1664902800,40,-17,pm10,2.1
P900001,1664903700,41,-18,co2,653
P900001,1664903700,41,-18,voc,100
P900001,1664903700,41,-18,temp,18.1
P900001,1664903700,41,-18,pm1,0.6
P900001,1664903700,41,-18,pm2_5,1.2
P900001,1664903700,41,-18,hum,56.2
P900001,1664903700,41,-18,pm10,1.9
P900001,1664904600,42,-27,co2,688
P900001,1664904600,42,-27,voc,100
P900001,1664904600,42,-27,temp,18.1
P900001,1664904600,42,-27,pm1,0.7
P900001,1664904600,42,-27,pm2_5,1.5
P900001,1664904600,42,-27,hum,57.1
P900001,1664904600,42,-27,pm10,2.3
P900001,1664905500,43,-16,co2,598
P900001,1664905500,43,-16,voc,100
P900001,1664905500,43,-16,temp,17.8
P900001,1664905500,43,-16,pm1,4.2
P900001,1664905500,43,-16,pm2_5,4.6
P900001,1664905500,43,-16,hum,56.7
P900001,1664905500,43,-16,pm10,4.9
P900001,1664906400,44,-14,co2,795
P900001,1664906400,44,-14,voc,100
P900001,1664906400,44,-14,temp,17.9
P900001,1664906400,44,-14,pm1,8.0
P900001,1664906400,44,-14,pm2_5,8.9
P900001,1664906400,44,-14,hum,59.8
P900001,1664906400,44,-14,pm10,9.3
P900001,1664907300,45,-16,co2,887
P900001,1664907300,45,-16,voc,100
P900001,1664907300,45,-16,temp,17.9
P900001,1664907300,45,-16,pm1,2.8
P900001,1664907300,45,-16,pm2_5,3.5
P900001,1664907300,45,-16,hum,60.7
P900001,1664907300,45,-16,pm10,4.2
P900001,1664908200,46,-22,co2,875
P900001,1664908200,46,-22,voc,100
P900001,1664908200,46,-22,temp,18.0
P900001,1664908200,46,-22,pm1,1.3
P900001,1664908200,46,-22,pm2_5,1.8
P900001,1664908200,46,-22,hum,60.9
P900001,1664908200,46,-22,pm10,2.4
P900001,1664909100,47,-15,co2,898
P900001,1664909100,47,-15,voc,100
P900001,1664909100,47,-15,temp,18.1
P900001,1664909100,47,-15,pm1,0.8
P900001,1664909100,47,-15,pm2_5,1.1
P900001,1664909100,47,-15,hum,61.3
P900001,1664909100,47,-15,pm10,1.5
P900001,1664910000,48,-14,co2,904
P900001,1664910000,48,-14,voc,100
P900001,1664910000,48,-14,temp,18.2
P900001,1664910000,48,-14,pm1,0.4
P900001,1664910000,48,-14,pm2_5,0.7
P900001,1664910000,48,-14,hum,61.4
P900001,1664910000,48,-14,pm10,1.0
P900001,1664910900,49,-14,co2,750
P900001,1664910900,49,-14,voc,100
P900001,1664910900,49,-14,temp,18.2
P900001,1664910900,49,-14,pm1,0.8
P900001,1664910900,49,-14,pm2_5,1.2
P900001,1664910900,49,-14,hum,58.2
P900001,1664910900,49,-14,pm10,1.6
P900001,1664911800,50,-23,co2,952
P900001,1664911800,50,-23,voc,100
P900001,1664911800,50,-23,temp,18.2
P900001,1664911800,50,-23,pm1,0.5
P900001,1664911800,50,-23,pm2_5,0.8
P900001,1664911800,50,-23,hum,61.2
P900001,1664911800,50,-23,pm10,1.2
P900001,1664912700,51,-20,co2,892
P900001,1664912700,51,-20,voc,100
P900001,1664912700,51,-20,temp,18.2
P900001,1664912700,51,-20,pm1,0.7
P900001,1664912700,51,-20,pm2_5,1.2
P900001,1664912700,51,-20,hum,61.1
P900001,1664912700,51,-20,pm10,1.8
P900001,1664913600,52,-17,co2,823
P900001,1664913600,52,-17,voc,100
P900001,1664913600,52,-17,temp,18.3
P900001,1664913600,52,-17,pm1,0.5
P900001,1664913600,52,-17,pm2_5,1.0
P900001,1664913600,52,-17,hum,61.0
P900001,1664913600,52,-17,pm10,1.5
P900001,1664934300,1,-17,co2,443
P900001,1664934300,1,-17,voc,0
P900001,1664934300,1,-17,temp,14.4
P900001,1664934300,1,-17,pm1,2.0
P900001,1664934300,1,-17,pm2_5,5.4
P900001,1664934300,1,-17,hum,62.0
P900001,1664934300,1,-17,pm10,9.4
P900001,1664935200,2,-15,co2,461
P900001,1664935200,2,-15,voc,100
P900001,1664935200,2,-15,temp,16.2
P900001,1664935200,2,-15,pm1,1.6
P900001,1664935200,2,-15,pm2_5,3.2
P900001,1664935200,2,-15,hum,56.4
P900001,1664935200,2,-15,pm10,4.9
P900001,1664936100,3,-16,co2,430
P900001,1664936100,3,-16,voc,100
P900001,1664936100,3,-16,temp,16.7
P900001,1664936100,3,-16,pm1,1.6
P900001,1664936100,3,-16,pm2_5,3.0
P900001,1664936100,3,-16,hum,54.4
P900001,1664936100,3,-16,pm10,4.6
P900001,1664937000,4,-16,co2,422
P900001,1664937000,4,-16,voc,100
P900001,1664937000,4,-16,temp,16.8
P900001,1664937000,4,-16,pm1,1.4
P900001,1664937000,4,-16,pm2_5,2.4
P900001,1664937000,4,-16,hum,53.3
P900001,1664937000,4,-16,pm10,3.5
P900001,1664937900,5,-16,co2,417
P900001,1664937900,5,-16,voc,100
P900001,1664937900,5,-16,temp,16.8
P900001,1664937900,5,-16,pm1,1.5
P900001,1664937900,5,-16,pm2_5,2.6
P900001,1664937900,5,-16,hum,53.4
P900001,1664937900,5,-16,pm10,3.9
P900001,1664938800,6,-16,co2,424
P900001,1664938800,6,-16,voc,100
P900001,1664938800,6,-16,temp,16.8
P900001,1664938800,6,-16,pm1,1.3
P900001,1664938800,6,-16,pm2_5,2.4
P900001,1664938800,6,-16,hum,53.1
P900001,1664938800,6,-16,pm10,3.6
P900001,1664939700,7,-15,co2,407
P900001,1664939700,7,-15,voc,100
P900001,1664939700,7,-15,temp,16.8
P900001,1664939700,7,-15,pm1,1.6
P900001,1664939700,7,-15,pm2_5,3.1
P900001,1664939700,7,-15,hum,53.6
P900001,1664939700,7,-15,pm10,4.8
P900001,1664940600,8,-16,co2,390
P900001,1664940600,8,-16,voc,100
P900001,1664940600,8,-16,temp,16.7
P900001,1664940600,8,-16,pm1,1.4
P900001,1664940600,8,-16,pm2_5,2.6
P900001,1664940600,8,-16,hum,53.0
P900001,1664940600,8,-16,pm10,4.0
P900001,1664941500,9,-16,co2,377
P900001,1664941500,9,-16,voc,100
P900001,1664941500,9,-16,temp,16.6
P900001,1664941500,9,-16,pm1,1.3
P900001,1664941500,9,-16,pm2_5,2.3
P900001,1664941500,9,-16,hum,53.4
P900001,1664941500,9,-16,pm10,3.5
P900001,1664942400,10,-16,co2,378
P900001,1664942400,10,-16,voc,100
P900001,1664942400,10,-16,temp,16.6
P900001,1664942400,10,-16,pm1,1.5
P900001,1664942400,10,-16,pm2_5,2.6
P900001,1664942400,10,-16,hum,52.9
P900001,1664942400,10,-16,pm10,3.8
P900001,1664943300,11,-18,co2,403
P900001,1664943300,11,-18,voc,100
P900001,1664943300,11,-18,temp,16.6
P900001,1664943300,11,-18,pm1,1.7
P900001,1664943300,11,-18,pm2_5,2.8
P900001,1664943300,11,-18,hum,53.3
P900001,1664943300,11,-18,pm10,4.0
P900001,1664944200,12,-17,co2,403
P900001,1664944200,12,-17,voc,100
P900001,1664944200,12,-17,temp,16.6
P900001,1664944200,12,-17,pm1,1.8
P900001,1664944200,12,-17,pm2_5,3.0
P900001,1664944200,12,-17,hum,53.6
P900001,1664944200,12,-17,pm10,4.4
P900001,1664945100,13,-16,co2,460
P900001,1664945100,13,-16,voc,100
P900001,1664945100,13,-16,temp,16.6
P900001,1664945100,13,-16,pm1,3.6
P900001,1664945100,13,-16,pm2_5,7.9
P900001,1664945100,13,-16,hum,54.2
P900001,1664945100,13,-16,pm10,12.8
P900001,1664946000,14,-16,co2,445
P900001,1664946000,14,-16,voc,100
P900001,1664946000,14,-16,temp,16.6
P900001,1664946000,14,-16,pm1,2.3
P900001,1664946000,14,-16,pm2_5,4.4
P900001,1664946000,14,-16,hum,54.3
P900001,1664946000,14,-16,pm10,6.9
P900001,1664946900,15,-16,co2,463
P900001,1664946900,15,-16,voc,100
P900001,1664946900,15,-16,temp,16.6
P900001,1664946900,15,-16,pm1,2.4
P900001,1664946900,15,-16,pm2_5,3.5
P900001,1664946900,15,-16,hum,54.8
P900001,1664946900,15,-16,pm10,4.7
P900001,1664947800,16,-18,co2,457
P900001,1664947800,16,-18,voc,100
P900001,1664947800,16,-18,temp,16.5
P900001,1664947800,16,-18,pm1,2.6
P900001,1664947800,16,-18,pm2_5,3.2
P900001,1664947800,16,-18,hum,54.6
P900001,1664947800,16,-18,pm10,3.8
P900001,1664948700,17,-16,co2,472
P900001,1664948700,17,-16,voc,100
P900001,1664948700,17,-16,temp,16.5
P900001,1664948700,17,-16,pm1,3.0
P900001,1664948700,17,-16,pm2_5,3.4
P900001,1664948700,17,-16,hum,54.9
P900001,1664948700,17,-16,pm10,3.7
P900001,1664949600,18,-16,co2,447
P900001,1664949600,18,-16,voc,100
P900001,1664949600,18,-16,temp,16.5
P900001,1664949600,18,-16,pm1,3.0
P900001,1664949600,18,-16,pm2_5,3.5
P900001,1664949600,18,-16,hum,54.8
P900001,1664949600,18,-16,pm10,3.9
P900001,1664950500,19,-11,co2,501
P900001,1664950500,19,-11,voc,100
P900001,1664950500,19,-11,temp,16.6
P900001,1664950500,19,-11,pm1,2.5
P900001,1664950500,19,-11,pm2_5,2.9
P900001,1664950500,19,-11,hum,56.5
P900001,1664950500,19,-11,pm10,3.1
P900001,1664951400,20,-11,co2,582
P900001,1664951400,20,-11,voc,100
P900001,1664951400,20,-11,temp,17.1
P900001,1664951400,20,-11,pm1,1.5
P900001,1664951400,20,-11,pm2_5,1.8
P900001,1664951400,20,-11,hum,56.2
P900001,1664951400,20,-11,pm10,2.0
P900001,1664952300,21,-16,co2,603
P900001,1664952300,21,-16,voc,100
P900001,1664952300,21,-16,temp,17.2
P900001,1664952300,21,-16,pm1,11.4
P900001,1664952300,21,-16,pm2_5,12.1
P900001,1664952300,21,-16,hum,59.0
P900001,1664952300,21,-16,pm10,12.1
P900001,1664953200,22,-15,co2,573
P900001,1664953200,22,-15,voc,100
P900001,1664953200,22,-15,temp,17.4
P900001,1664953200,22,-15,pm1,2.6
P900001,1664953200,22,-15,pm2_5,2.9
P900001,1664953200,22,-15,hum,60.0
P900001,1664953200,22,-15,pm10,3.1
P900001,1664954100,23,-19,co2,595
P900001,1664954100,23,-19,voc,100
P900001,1664954100,23,-19,temp,17.4
P900001,1664954100,23,-19,pm1,1.8
P900001,1664954100,23,-19,pm2_5,2.1
P900001,1664954100,23,-19,hum,60.7
P900001,1664954100,23,-19,pm10,2.3
P900001,1664955000,24,-18,co2,588
